row_id,context_id,formulation_id,food_matrix,cheese_category,matrix_ph,matrix_water_activity,matrix_moisture_pct,matrix_fat_pct,matrix_protein_pct,matrix_salt_pct,matrix_ripening_days,pasteurization_applied,storage_temperature_c,packaging_type,headspace_oxygen_pct,headspace_co2_pct,headspace_n2_pct,indicator_group,indicator_type,indicator_threshold,indicator_unit,initial_indicator_value,is_control,treatment_type,application_method,ingredient_count,primary_ingredient_name,primary_ingredient_family,primary_concentration,primary_concentration_unit,shelf_life_days,data_origin,training_weight,quality_flag,source_rule_id,base_cheese_name,physical_form,physical_form_source,physical_form_confidence,endpoint_role,is_pathogen_indicator,canonical_indicator_unit,canonical_concentration_value,canonical_concentration_unit,split_group,shelf_life_days_v4_original,target_recalibration_factor,target_recalibration_note,model_task,is_challenge_test,initial_inoculum_log_cfu_g,target_is_lower_bound,growth_support,physical_form_observed,evidence_class,observed_fields,source_url,source_note,generation_rule_version,routing_category,matrix_profile_confidence,endpoint_threshold_basis
V7ROW_00021436,V7_SOFT_GEN_CTX_000259,V7_SOFT_GEN_CTX_000259_T3,fresh chèvre,soft,4.554,0.9818,57.81,21.82,15.07,1.16,5.9,1,4.0,paper_wax_wrap,20.9,0.04,79.06,microbiological,total_viable_count,7.0,log CFU/g,3.68,0,organic_acid,direct_addition,1,lactic acid,organic_acid,0.5234,% w/w,18.21,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|PH_CHEESE,fresh chèvre,log,literature_supported_typical_form,0.9,spoilage_microbiology,0,log CFU/g,0.5234,% w/w,V7_SOFT_GEN_CTX_000259,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC10771476/,Review of pH and cheese safety: pathogen growth depends on pH/aw; soft high-pH cheeses are more permissive; Gouda/Edam-like lower-pH cheeses less supportive; market-cheese comparisons summarized.,V7_EVIDENCE_CONSTRAINED_2026-08-24,soft,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00021437,V7_SOFT_GEN_CTX_000260,V7_SOFT_GEN_CTX_000260_C,cottage cheese,soft,4.615,0.9908,79.14,5.47,12.35,1.29,0.8,1,4.0,foil_sealed_cup,20.9,0.04,79.06,microbiological,aerobic_plate_count,7.0,log CFU/g,3.91,1,none,none,0,none,none,0.0,none,9.58,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|PH_CHEESE,cottage cheese,curd,literature_supported_typical_form,0.9,spoilage_microbiology,0,log CFU/g,0.0,none,V7_SOFT_GEN_CTX_000260,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC10771476/,Review of pH and cheese safety: pathogen growth depends on pH/aw; soft high-pH cheeses are more permissive; Gouda/Edam-like lower-pH cheeses less supportive; market-cheese comparisons summarized.,V7_EVIDENCE_CONSTRAINED_2026-08-24,soft,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00021438,V7_SOFT_GEN_CTX_000260,V7_SOFT_GEN_CTX_000260_T1,cottage cheese,soft,4.615,0.9908,79.14,5.47,12.35,1.29,0.8,1,4.0,foil_sealed_cup,20.9,0.04,79.06,microbiological,aerobic_plate_count,7.0,log CFU/g,3.91,0,essential_oil,direct_addition,1,oregano essential oil,essential_oil,0.1114,% w/w,10.6,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|PLANT_REVIEW,cottage cheese,curd,literature_supported_typical_form,0.9,spoilage_microbiology,0,log CFU/g,0.1114,% w/w,V7_SOFT_GEN_CTX_000260,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC7223362/,"Plant-preservative review: matrix-dependent EO effects; commonly effective food concentrations around 0.05-0.1%, with some cheese studies at 0.5-1.5%; high levels can cause sensory penalties.",V7_EVIDENCE_CONSTRAINED_2026-08-24,soft,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00021439,V7_SOFT_GEN_CTX_000260,V7_SOFT_GEN_CTX_000260_T2,cottage cheese,soft,4.615,0.9908,79.14,5.47,12.35,1.29,0.8,1,4.0,foil_sealed_cup,20.9,0.04,79.06,microbiological,aerobic_plate_count,7.0,log CFU/g,3.91,0,organic_acid,direct_addition,1,lactic acid,organic_acid,0.6849,% w/w,10.16,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|PH_CHEESE,cottage cheese,curd,literature_supported_typical_form,0.9,spoilage_microbiology,0,log CFU/g,0.6849,% w/w,V7_SOFT_GEN_CTX_000260,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC10771476/,Review of pH and cheese safety: pathogen growth depends on pH/aw; soft high-pH cheeses are more permissive; Gouda/Edam-like lower-pH cheeses less supportive; market-cheese comparisons summarized.,V7_EVIDENCE_CONSTRAINED_2026-08-24,soft,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00021440,V7_SOFT_GEN_CTX_000260,V7_SOFT_GEN_CTX_000260_T3,cottage cheese,soft,4.615,0.9908,79.14,5.47,12.35,1.29,0.8,1,4.0,foil_sealed_cup,20.9,0.04,79.06,microbiological,aerobic_plate_count,7.0,log CFU/g,3.91,0,protective_culture,culture_inoculation,1,protective lactobacillus culture,protective_culture,6.7909,log CFU/g,11.79,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|PH_CHEESE,cottage cheese,curd,literature_supported_typical_form,0.9,spoilage_microbiology,0,log CFU/g,6.7909,log CFU/g,V7_SOFT_GEN_CTX_000260,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC10771476/,Review of pH and cheese safety: pathogen growth depends on pH/aw; soft high-pH cheeses are more permissive; Gouda/Edam-like lower-pH cheeses less supportive; market-cheese comparisons summarized.,V7_EVIDENCE_CONSTRAINED_2026-08-24,soft,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00021441,V7_SOFT_GEN_CTX_000261,V7_SOFT_GEN_CTX_000261_C,cream cheese,soft,4.737,0.9764,53.13,30.65,6.68,0.73,0.9,1,4.0,foil_sealed_cup,20.9,0.04,79.06,microbiological,pseudomonas_spp,6.0,log CFU/g,0.98,1,none,none,0,none,none,0.0,none,22.92,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|PH_CHEESE,cream cheese,spread,literature_supported_typical_form,0.9,spoilage_microbiology,0,log CFU/g,0.0,none,V7_SOFT_GEN_CTX_000261,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC10771476/,Review of pH and cheese safety: pathogen growth depends on pH/aw; soft high-pH cheeses are more permissive; Gouda/Edam-like lower-pH cheeses less supportive; market-cheese comparisons summarized.,V7_EVIDENCE_CONSTRAINED_2026-08-24,soft,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00021442,V7_SOFT_GEN_CTX_000261,V7_SOFT_GEN_CTX_000261_T1,cream cheese,soft,4.737,0.9764,53.13,30.65,6.68,0.73,0.9,1,4.0,foil_sealed_cup,20.9,0.04,79.06,microbiological,pseudomonas_spp,6.0,log CFU/g,0.98,0,essential_oil,edible_coating,1,oregano essential oil,essential_oil,0.2831,% w/w,27.7,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|PLANT_REVIEW,cream cheese,spread,literature_supported_typical_form,0.9,spoilage_microbiology,0,log CFU/g,0.2831,% w/w,V7_SOFT_GEN_CTX_000261,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC7223362/,"Plant-preservative review: matrix-dependent EO effects; commonly effective food concentrations around 0.05-0.1%, with some cheese studies at 0.5-1.5%; high levels can cause sensory penalties.",V7_EVIDENCE_CONSTRAINED_2026-08-24,soft,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00021443,V7_SOFT_GEN_CTX_000261,V7_SOFT_GEN_CTX_000261_T2,cream cheese,soft,4.737,0.9764,53.13,30.65,6.68,0.73,0.9,1,4.0,foil_sealed_cup,20.9,0.04,79.06,microbiological,pseudomonas_spp,6.0,log CFU/g,0.98,0,coating,edible_coating,1,chitosan,biopolymer,1.3363,% w/v,28.62,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|PH_CHEESE,cream cheese,spread,literature_supported_typical_form,0.9,spoilage_microbiology,0,log CFU/g,1.3363,% w/v,V7_SOFT_GEN_CTX_000261,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC10771476/,Review of pH and cheese safety: pathogen growth depends on pH/aw; soft high-pH cheeses are more permissive; Gouda/Edam-like lower-pH cheeses less supportive; market-cheese comparisons summarized.,V7_EVIDENCE_CONSTRAINED_2026-08-24,soft,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00021444,V7_SOFT_GEN_CTX_000261,V7_SOFT_GEN_CTX_000261_T3,cream cheese,soft,4.737,0.9764,53.13,30.65,6.68,0.73,0.9,1,4.0,foil_sealed_cup,20.9,0.04,79.06,microbiological,pseudomonas_spp,6.0,log CFU/g,0.98,0,organic_acid,direct_addition,1,acetic acid,organic_acid,0.2418,% w/w,23.9,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|PH_CHEESE,cream cheese,spread,literature_supported_typical_form,0.9,spoilage_microbiology,0,log CFU/g,0.2418,% w/w,V7_SOFT_GEN_CTX_000261,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC10771476/,Review of pH and cheese safety: pathogen growth depends on pH/aw; soft high-pH cheeses are more permissive; Gouda/Edam-like lower-pH cheeses less supportive; market-cheese comparisons summarized.,V7_EVIDENCE_CONSTRAINED_2026-08-24,soft,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00021445,V7_SOFT_GEN_CTX_000262,V7_SOFT_GEN_CTX_000262_C,fresh mozzarella,soft,5.371,0.9908,60.54,19.34,18.16,1.22,1.0,1,4.0,brine_container,20.9,0.04,79.06,microbiological,coliforms,4.0,log CFU/g,1.95,1,none,none,0,none,none,0.0,none,5.37,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|PH_CHEESE,fresh mozzarella,fresh_ball,literature_supported_typical_form,0.9,spoilage_microbiology,0,log CFU/g,0.0,none,V7_SOFT_GEN_CTX_000262,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC10771476/,Review of pH and cheese safety: pathogen growth depends on pH/aw; soft high-pH cheeses are more permissive; Gouda/Edam-like lower-pH cheeses less supportive; market-cheese comparisons summarized.,V7_EVIDENCE_CONSTRAINED_2026-08-24,soft,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00021446,V7_SOFT_GEN_CTX_000262,V7_SOFT_GEN_CTX_000262_T1,fresh mozzarella,soft,5.371,0.9908,60.54,19.34,18.16,1.22,1.0,1,4.0,brine_container,20.9,0.04,79.06,microbiological,coliforms,4.0,log CFU/g,1.95,0,essential_oil,direct_addition,1,thyme essential oil,essential_oil,0.2879,% w/w,6.49,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|PLANT_REVIEW,fresh mozzarella,fresh_ball,literature_supported_typical_form,0.9,spoilage_microbiology,0,log CFU/g,0.2879,% w/w,V7_SOFT_GEN_CTX_000262,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC7223362/,"Plant-preservative review: matrix-dependent EO effects; commonly effective food concentrations around 0.05-0.1%, with some cheese studies at 0.5-1.5%; high levels can cause sensory penalties.",V7_EVIDENCE_CONSTRAINED_2026-08-24,soft,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00021447,V7_SOFT_GEN_CTX_000262,V7_SOFT_GEN_CTX_000262_T2,fresh mozzarella,soft,5.371,0.9908,60.54,19.34,18.16,1.22,1.0,1,4.0,brine_container,20.9,0.04,79.06,microbiological,coliforms,4.0,log CFU/g,1.95,0,essential_oil,direct_addition,1,clove essential oil,essential_oil,0.4344,% w/w,5.91,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|PLANT_REVIEW,fresh mozzarella,fresh_ball,literature_supported_typical_form,0.9,spoilage_microbiology,0,log CFU/g,0.4344,% w/w,V7_SOFT_GEN_CTX_000262,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC7223362/,"Plant-preservative review: matrix-dependent EO effects; commonly effective food concentrations around 0.05-0.1%, with some cheese studies at 0.5-1.5%; high levels can cause sensory penalties.",V7_EVIDENCE_CONSTRAINED_2026-08-24,soft,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00021448,V7_SOFT_GEN_CTX_000262,V7_SOFT_GEN_CTX_000262_T3,fresh mozzarella,soft,5.371,0.9908,60.54,19.34,18.16,1.22,1.0,1,4.0,brine_container,20.9,0.04,79.06,microbiological,coliforms,4.0,log CFU/g,1.95,0,coating,edible_coating,1,chitosan,biopolymer,1.8584,% w/v,6.66,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|PH_CHEESE,fresh mozzarella,fresh_ball,literature_supported_typical_form,0.9,spoilage_microbiology,0,log CFU/g,1.8584,% w/v,V7_SOFT_GEN_CTX_000262,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC10771476/,Review of pH and cheese safety: pathogen growth depends on pH/aw; soft high-pH cheeses are more permissive; Gouda/Edam-like lower-pH cheeses less supportive; market-cheese comparisons summarized.,V7_EVIDENCE_CONSTRAINED_2026-08-24,soft,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00021449,V7_SOFT_GEN_CTX_000263,V7_SOFT_GEN_CTX_000263_C,fresh chèvre,soft,4.249,0.9858,63.31,21.72,15.17,1.26,3.7,1,4.0,sealed_high_barrier,20.9,0.04,79.06,microbiological,total_viable_count,7.0,log CFU/g,3.64,1,none,none,0,none,none,0.0,none,21.28,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|PH_CHEESE,fresh chèvre,log,literature_supported_typical_form,0.9,spoilage_microbiology,0,log CFU/g,0.0,none,V7_SOFT_GEN_CTX_000263,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC10771476/,Review of pH and cheese safety: pathogen growth depends on pH/aw; soft high-pH cheeses are more permissive; Gouda/Edam-like lower-pH cheeses less supportive; market-cheese comparisons summarized.,V7_EVIDENCE_CONSTRAINED_2026-08-24,soft,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00021450,V7_SOFT_GEN_CTX_000263,V7_SOFT_GEN_CTX_000263_T1,fresh chèvre,soft,4.249,0.9858,63.31,21.72,15.17,1.26,3.7,1,4.0,sealed_high_barrier,20.9,0.04,79.06,microbiological,total_viable_count,7.0,log CFU/g,3.64,0,essential_oil,edible_coating,1,oregano essential oil,essential_oil,0.298,% w/w,23.54,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|PLANT_REVIEW,fresh chèvre,log,literature_supported_typical_form,0.9,spoilage_microbiology,0,log CFU/g,0.298,% w/w,V7_SOFT_GEN_CTX_000263,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC7223362/,"Plant-preservative review: matrix-dependent EO effects; commonly effective food concentrations around 0.05-0.1%, with some cheese studies at 0.5-1.5%; high levels can cause sensory penalties.",V7_EVIDENCE_CONSTRAINED_2026-08-24,soft,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00021451,V7_SOFT_GEN_CTX_000263,V7_SOFT_GEN_CTX_000263_T2,fresh chèvre,soft,4.249,0.9858,63.31,21.72,15.17,1.26,3.7,1,4.0,sealed_high_barrier,20.9,0.04,79.06,microbiological,total_viable_count,7.0,log CFU/g,3.64,0,coating,edible_coating,1,chitosan,biopolymer,1.2271,% w/v,24.83,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|PH_CHEESE,fresh chèvre,log,literature_supported_typical_form,0.9,spoilage_microbiology,0,log CFU/g,1.2271,% w/v,V7_SOFT_GEN_CTX_000263,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC10771476/,Review of pH and cheese safety: pathogen growth depends on pH/aw; soft high-pH cheeses are more permissive; Gouda/Edam-like lower-pH cheeses less supportive; market-cheese comparisons summarized.,V7_EVIDENCE_CONSTRAINED_2026-08-24,soft,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00021452,V7_SOFT_GEN_CTX_000263,V7_SOFT_GEN_CTX_000263_T3,fresh chèvre,soft,4.249,0.9858,63.31,21.72,15.17,1.26,3.7,1,4.0,sealed_high_barrier,20.9,0.04,79.06,microbiological,total_viable_count,7.0,log CFU/g,3.64,0,organic_acid,direct_addition,1,lactic acid,organic_acid,0.6626,% w/w,22.86,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|PH_CHEESE,fresh chèvre,log,literature_supported_typical_form,0.9,spoilage_microbiology,0,log CFU/g,0.6626,% w/w,V7_SOFT_GEN_CTX_000263,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC10771476/,Review of pH and cheese safety: pathogen growth depends on pH/aw; soft high-pH cheeses are more permissive; Gouda/Edam-like lower-pH cheeses less supportive; market-cheese comparisons summarized.,V7_EVIDENCE_CONSTRAINED_2026-08-24,soft,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00021453,V7_SOFT_GEN_CTX_000264,V7_SOFT_GEN_CTX_000264_C,cottage cheese,soft,5.025,0.9821,80.53,3.63,13.35,1.13,0.0,1,8.0,sealed_container,20.9,0.04,79.06,microbiological,enterobacteriaceae,5.0,log CFU/g,0.77,1,none,none,0,none,none,0.0,none,5.64,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|PH_CHEESE,cottage cheese,curd,literature_supported_typical_form,0.9,spoilage_microbiology,0,log CFU/g,0.0,none,V7_SOFT_GEN_CTX_000264,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC10771476/,Review of pH and cheese safety: pathogen growth depends on pH/aw; soft high-pH cheeses are more permissive; Gouda/Edam-like lower-pH cheeses less supportive; market-cheese comparisons summarized.,V7_EVIDENCE_CONSTRAINED_2026-08-24,soft,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00021454,V7_SOFT_GEN_CTX_000264,V7_SOFT_GEN_CTX_000264_T1,cottage cheese,soft,5.025,0.9821,80.53,3.63,13.35,1.13,0.0,1,8.0,sealed_container,20.9,0.04,79.06,microbiological,enterobacteriaceae,5.0,log CFU/g,0.77,0,essential_oil,edible_coating,1,oregano essential oil,essential_oil,0.335,% w/w,6.37,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|PLANT_REVIEW,cottage cheese,curd,literature_supported_typical_form,0.9,spoilage_microbiology,0,log CFU/g,0.335,% w/w,V7_SOFT_GEN_CTX_000264,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC7223362/,"Plant-preservative review: matrix-dependent EO effects; commonly effective food concentrations around 0.05-0.1%, with some cheese studies at 0.5-1.5%; high levels can cause sensory penalties.",V7_EVIDENCE_CONSTRAINED_2026-08-24,soft,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00021455,V7_SOFT_GEN_CTX_000264,V7_SOFT_GEN_CTX_000264_T2,cottage cheese,soft,5.025,0.9821,80.53,3.63,13.35,1.13,0.0,1,8.0,sealed_container,20.9,0.04,79.06,microbiological,enterobacteriaceae,5.0,log CFU/g,0.77,0,essential_oil,direct_addition,1,clove essential oil,essential_oil,0.3732,% w/w,6.75,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|PLANT_REVIEW,cottage cheese,curd,literature_supported_typical_form,0.9,spoilage_microbiology,0,log CFU/g,0.3732,% w/w,V7_SOFT_GEN_CTX_000264,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC7223362/,"Plant-preservative review: matrix-dependent EO effects; commonly effective food concentrations around 0.05-0.1%, with some cheese studies at 0.5-1.5%; high levels can cause sensory penalties.",V7_EVIDENCE_CONSTRAINED_2026-08-24,soft,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00021456,V7_SOFT_GEN_CTX_000264,V7_SOFT_GEN_CTX_000264_T3,cottage cheese,soft,5.025,0.9821,80.53,3.63,13.35,1.13,0.0,1,8.0,sealed_container,20.9,0.04,79.06,microbiological,enterobacteriaceae,5.0,log CFU/g,0.77,0,coating,edible_coating,1,chitosan,biopolymer,1.6859,% w/v,7.15,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|PH_CHEESE,cottage cheese,curd,literature_supported_typical_form,0.9,spoilage_microbiology,0,log CFU/g,1.6859,% w/v,V7_SOFT_GEN_CTX_000264,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC10771476/,Review of pH and cheese safety: pathogen growth depends on pH/aw; soft high-pH cheeses are more permissive; Gouda/Edam-like lower-pH cheeses less supportive; market-cheese comparisons summarized.,V7_EVIDENCE_CONSTRAINED_2026-08-24,soft,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00021457,V7_SOFT_GEN_CTX_000265,V7_SOFT_GEN_CTX_000265_C,cottage cheese,soft,4.951,0.9856,76.52,3.61,13.45,1.21,0.7,1,4.0,sealed_container,20.9,0.04,79.06,microbiological,total_viable_count,7.0,log CFU/g,3.8,1,none,none,0,none,none,0.0,none,7.37,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|PH_CHEESE,cottage cheese,curd,literature_supported_typical_form,0.9,spoilage_microbiology,0,log CFU/g,0.0,none,V7_SOFT_GEN_CTX_000265,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC10771476/,Review of pH and cheese safety: pathogen growth depends on pH/aw; soft high-pH cheeses are more permissive; Gouda/Edam-like lower-pH cheeses less supportive; market-cheese comparisons summarized.,V7_EVIDENCE_CONSTRAINED_2026-08-24,soft,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00021458,V7_SOFT_GEN_CTX_000265,V7_SOFT_GEN_CTX_000265_T1,cottage cheese,soft,4.951,0.9856,76.52,3.61,13.45,1.21,0.7,1,4.0,sealed_container,20.9,0.04,79.06,microbiological,total_viable_count,7.0,log CFU/g,3.8,0,coating,edible_coating,1,chitosan,biopolymer,0.7654,% w/v,8.61,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|PH_CHEESE,cottage cheese,curd,literature_supported_typical_form,0.9,spoilage_microbiology,0,log CFU/g,0.7654,% w/v,V7_SOFT_GEN_CTX_000265,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC10771476/,Review of pH and cheese safety: pathogen growth depends on pH/aw; soft high-pH cheeses are more permissive; Gouda/Edam-like lower-pH cheeses less supportive; market-cheese comparisons summarized.,V7_EVIDENCE_CONSTRAINED_2026-08-24,soft,0.86,quality/spoilage threshold from literature-constrained V7 rule
