row_id,context_id,formulation_id,food_matrix,cheese_category,matrix_ph,matrix_water_activity,matrix_moisture_pct,matrix_fat_pct,matrix_protein_pct,matrix_salt_pct,matrix_ripening_days,pasteurization_applied,storage_temperature_c,packaging_type,headspace_oxygen_pct,headspace_co2_pct,headspace_n2_pct,indicator_group,indicator_type,indicator_threshold,indicator_unit,initial_indicator_value,is_control,treatment_type,application_method,ingredient_count,primary_ingredient_name,primary_ingredient_family,primary_concentration,primary_concentration_unit,shelf_life_days,data_origin,training_weight,quality_flag,source_rule_id,base_cheese_name,physical_form,physical_form_source,physical_form_confidence,endpoint_role,is_pathogen_indicator,canonical_indicator_unit,canonical_concentration_value,canonical_concentration_unit,split_group,shelf_life_days_v4_original,target_recalibration_factor,target_recalibration_note,model_task,is_challenge_test,initial_inoculum_log_cfu_g,target_is_lower_bound,growth_support,physical_form_observed,evidence_class,observed_fields,source_url,source_note,generation_rule_version,routing_category,matrix_profile_confidence,endpoint_threshold_basis
V7ROW_00001451,V7_HARD_GEN_CTX_000363,V7_HARD_GEN_CTX_000363_T2,parmigiano reggiano,hard,5.399,0.8823,28.93,29.55,33.65,1.58,820.9,1,7.0,map_50co2_50n2,0.5,50.0,49.5,microbiological,molds,4.0,log CFU/g,0.49,0,antifungal,surface_spray,1,natamycin,antifungal,9.94,mg/kg,72.2,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|HARD_SEMI_REVIEW|NATAMYCIN_REVIEW,parmigiano reggiano,wheel_or_wedge,literature_supported_typical_form,0.88,spoilage_microbiology,0,log CFU/g,9.94,mg/kg,V7_HARD_GEN_CTX_000363,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC8469587/; https://pmc.ncbi.nlm.nih.gov/articles/PMC8595390/,"Review of hard/semi-hard cheese preservation: vacuum/MAP, fractionated forms, CO2 20-60% antimicrobial range, Parmigiano/Gouda vacuum portions about 10 weeks, Provolone MAP studies up to 280 days, natamycin surface use and preservation technologies. | Natamycin review: antifungal, not antibacterial; cheese coatings/films; Saloio/soft/semi-hard examples and concentration/application ranges.",V7_EVIDENCE_CONSTRAINED_2026-08-24,hard,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00001452,V7_HARD_GEN_CTX_000363,V7_HARD_GEN_CTX_000363_T3,parmigiano reggiano,hard,5.399,0.8823,28.93,29.55,33.65,1.58,820.9,1,7.0,map_50co2_50n2,0.5,50.0,49.5,microbiological,molds,4.0,log CFU/g,0.49,0,coating,edible_coating,1,chitosan,biopolymer,1.6313,% w/v,72.8,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|HARD_SEMI_REVIEW,parmigiano reggiano,wheel_or_wedge,literature_supported_typical_form,0.88,spoilage_microbiology,0,log CFU/g,1.6313,% w/v,V7_HARD_GEN_CTX_000363,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC8469587/,"Review of hard/semi-hard cheese preservation: vacuum/MAP, fractionated forms, CO2 20-60% antimicrobial range, Parmigiano/Gouda vacuum portions about 10 weeks, Provolone MAP studies up to 280 days, natamycin surface use and preservation technologies.",V7_EVIDENCE_CONSTRAINED_2026-08-24,hard,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00001453,V7_HARD_GEN_CTX_000364,V7_HARD_GEN_CTX_000364_C,manchego,hard,5.269,0.9228,36.9,34.77,26.82,1.98,135.6,1,10.0,vacuum,0.5,0.2,0.0,microbiological,yeasts_molds,5.0,log CFU/g,1.84,1,none,none,0,none,none,0.0,none,58.43,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|HARD_SEMI_REVIEW,manchego,wheel_or_wedge,literature_supported_typical_form,0.9,spoilage_microbiology,0,log CFU/g,0.0,none,V7_HARD_GEN_CTX_000364,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC8469587/,"Review of hard/semi-hard cheese preservation: vacuum/MAP, fractionated forms, CO2 20-60% antimicrobial range, Parmigiano/Gouda vacuum portions about 10 weeks, Provolone MAP studies up to 280 days, natamycin surface use and preservation technologies.",V7_EVIDENCE_CONSTRAINED_2026-08-24,hard,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00001454,V7_HARD_GEN_CTX_000364,V7_HARD_GEN_CTX_000364_T1,manchego,hard,5.269,0.9228,36.9,34.77,26.82,1.98,135.6,1,10.0,vacuum,0.5,0.2,0.0,microbiological,yeasts_molds,5.0,log CFU/g,1.84,0,coating,edible_coating,1,chitosan,biopolymer,1.1764,% w/v,65.39,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|HARD_SEMI_REVIEW,manchego,wheel_or_wedge,literature_supported_typical_form,0.9,spoilage_microbiology,0,log CFU/g,1.1764,% w/v,V7_HARD_GEN_CTX_000364,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC8469587/,"Review of hard/semi-hard cheese preservation: vacuum/MAP, fractionated forms, CO2 20-60% antimicrobial range, Parmigiano/Gouda vacuum portions about 10 weeks, Provolone MAP studies up to 280 days, natamycin surface use and preservation technologies.",V7_EVIDENCE_CONSTRAINED_2026-08-24,hard,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00001455,V7_HARD_GEN_CTX_000364,V7_HARD_GEN_CTX_000364_T2,manchego,hard,5.269,0.9228,36.9,34.77,26.82,1.98,135.6,1,10.0,vacuum,0.5,0.2,0.0,microbiological,yeasts_molds,5.0,log CFU/g,1.84,0,essential_oil,direct_addition,1,oregano essential oil,essential_oil,0.3956,% w/w,67.17,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|HARD_SEMI_REVIEW|PLANT_REVIEW,manchego,wheel_or_wedge,literature_supported_typical_form,0.9,spoilage_microbiology,0,log CFU/g,0.3956,% w/w,V7_HARD_GEN_CTX_000364,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC8469587/; https://pmc.ncbi.nlm.nih.gov/articles/PMC7223362/,"Review of hard/semi-hard cheese preservation: vacuum/MAP, fractionated forms, CO2 20-60% antimicrobial range, Parmigiano/Gouda vacuum portions about 10 weeks, Provolone MAP studies up to 280 days, natamycin surface use and preservation technologies. | Plant-preservative review: matrix-dependent EO effects; commonly effective food concentrations around 0.05-0.1%, with some cheese studies at 0.5-1.5%; high levels can cause sensory penalties.",V7_EVIDENCE_CONSTRAINED_2026-08-24,hard,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00001456,V7_HARD_GEN_CTX_000364,V7_HARD_GEN_CTX_000364_T3,manchego,hard,5.269,0.9228,36.9,34.77,26.82,1.98,135.6,1,10.0,vacuum,0.5,0.2,0.0,microbiological,yeasts_molds,5.0,log CFU/g,1.84,0,antifungal,direct_addition,1,potassium sorbate,antifungal,0.2438,% w/w,68.19,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|HARD_SEMI_REVIEW,manchego,wheel_or_wedge,literature_supported_typical_form,0.9,spoilage_microbiology,0,log CFU/g,0.2438,% w/w,V7_HARD_GEN_CTX_000364,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC8469587/,"Review of hard/semi-hard cheese preservation: vacuum/MAP, fractionated forms, CO2 20-60% antimicrobial range, Parmigiano/Gouda vacuum portions about 10 weeks, Provolone MAP studies up to 280 days, natamycin surface use and preservation technologies.",V7_EVIDENCE_CONSTRAINED_2026-08-24,hard,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00001457,V7_HARD_GEN_CTX_000365,V7_HARD_GEN_CTX_000365_C,cheddar,hard,5.196,0.9264,36.55,33.47,26.02,2.24,178.2,1,8.0,sealed_high_barrier,20.9,0.04,79.06,microbiological,yeasts_molds,5.0,log CFU/g,1.21,1,none,none,0,none,none,0.0,none,35.08,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|HARD_SEMI_REVIEW,cheddar,sliced,literature_supported_typical_form,0.82,spoilage_microbiology,0,log CFU/g,0.0,none,V7_HARD_GEN_CTX_000365,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC8469587/,"Review of hard/semi-hard cheese preservation: vacuum/MAP, fractionated forms, CO2 20-60% antimicrobial range, Parmigiano/Gouda vacuum portions about 10 weeks, Provolone MAP studies up to 280 days, natamycin surface use and preservation technologies.",V7_EVIDENCE_CONSTRAINED_2026-08-24,hard,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00001458,V7_HARD_GEN_CTX_000365,V7_HARD_GEN_CTX_000365_T1,cheddar,hard,5.196,0.9264,36.55,33.47,26.02,2.24,178.2,1,8.0,sealed_high_barrier,20.9,0.04,79.06,microbiological,yeasts_molds,5.0,log CFU/g,1.21,0,essential_oil,edible_coating,1,thyme essential oil,essential_oil,0.4221,% w/w,41.25,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|HARD_SEMI_REVIEW|PLANT_REVIEW,cheddar,sliced,literature_supported_typical_form,0.82,spoilage_microbiology,0,log CFU/g,0.4221,% w/w,V7_HARD_GEN_CTX_000365,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC8469587/; https://pmc.ncbi.nlm.nih.gov/articles/PMC7223362/,"Review of hard/semi-hard cheese preservation: vacuum/MAP, fractionated forms, CO2 20-60% antimicrobial range, Parmigiano/Gouda vacuum portions about 10 weeks, Provolone MAP studies up to 280 days, natamycin surface use and preservation technologies. | Plant-preservative review: matrix-dependent EO effects; commonly effective food concentrations around 0.05-0.1%, with some cheese studies at 0.5-1.5%; high levels can cause sensory penalties.",V7_EVIDENCE_CONSTRAINED_2026-08-24,hard,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00001459,V7_HARD_GEN_CTX_000365,V7_HARD_GEN_CTX_000365_T2,cheddar,hard,5.196,0.9264,36.55,33.47,26.02,2.24,178.2,1,8.0,sealed_high_barrier,20.9,0.04,79.06,microbiological,yeasts_molds,5.0,log CFU/g,1.21,0,essential_oil,direct_addition,1,oregano essential oil,essential_oil,0.4365,% w/w,40.29,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|HARD_SEMI_REVIEW|PLANT_REVIEW,cheddar,sliced,literature_supported_typical_form,0.82,spoilage_microbiology,0,log CFU/g,0.4365,% w/w,V7_HARD_GEN_CTX_000365,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC8469587/; https://pmc.ncbi.nlm.nih.gov/articles/PMC7223362/,"Review of hard/semi-hard cheese preservation: vacuum/MAP, fractionated forms, CO2 20-60% antimicrobial range, Parmigiano/Gouda vacuum portions about 10 weeks, Provolone MAP studies up to 280 days, natamycin surface use and preservation technologies. | Plant-preservative review: matrix-dependent EO effects; commonly effective food concentrations around 0.05-0.1%, with some cheese studies at 0.5-1.5%; high levels can cause sensory penalties.",V7_EVIDENCE_CONSTRAINED_2026-08-24,hard,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00001460,V7_HARD_GEN_CTX_000365,V7_HARD_GEN_CTX_000365_T3,cheddar,hard,5.196,0.9264,36.55,33.47,26.02,2.24,178.2,1,8.0,sealed_high_barrier,20.9,0.04,79.06,microbiological,yeasts_molds,5.0,log CFU/g,1.21,0,coating,edible_coating,1,chitosan,biopolymer,1.2385,% w/v,43.0,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|HARD_SEMI_REVIEW,cheddar,sliced,literature_supported_typical_form,0.82,spoilage_microbiology,0,log CFU/g,1.2385,% w/v,V7_HARD_GEN_CTX_000365,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC8469587/,"Review of hard/semi-hard cheese preservation: vacuum/MAP, fractionated forms, CO2 20-60% antimicrobial range, Parmigiano/Gouda vacuum portions about 10 weeks, Provolone MAP studies up to 280 days, natamycin surface use and preservation technologies.",V7_EVIDENCE_CONSTRAINED_2026-08-24,hard,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00001461,V7_HARD_GEN_CTX_000366,V7_HARD_GEN_CTX_000366_C,manchego,hard,5.348,0.9308,34.63,31.77,24.97,2.25,204.9,0,8.0,vacuum,0.5,0.2,0.0,microbiological,clostridia,3.5,log CFU/g,0.57,1,none,none,0,none,none,0.0,none,194.85,synthetic_literature_constrained_v7,1.15,passed_v7_scientific_rules,V7|CLOSTRIDIA|CLOSTRIDIA_GRANA|HARD_SEMI_REVIEW,manchego,wheel_or_wedge,literature_supported_typical_form,0.9,spoilage_microbiology,0,log CFU/g,0.0,none,V7_HARD_GEN_CTX_000366,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_calibrated_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pubmed.ncbi.nlm.nih.gov/40912557/; https://pmc.ncbi.nlm.nih.gov/articles/PMC10177814/; https://pmc.ncbi.nlm.nih.gov/articles/PMC8469587/,"C. tyrobutyricum challenge in washed-curd cheese: no late-blowing defect at 8C; 3/6 strains caused defect at 15C during 160 d aging. | Clostridial spores and late blowing in Grana-type hard cheese; higher spore loads associated with defect after 7 months. | Review of hard/semi-hard cheese preservation: vacuum/MAP, fractionated forms, CO2 20-60% antimicrobial range, Parmigiano/Gouda vacuum portions about 10 weeks, Provolone MAP studies up to 280 days, natamycin surface use and preservation technologies.",V7_EVIDENCE_CONSTRAINED_2026-08-24,hard,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00001462,V7_HARD_GEN_CTX_000366,V7_HARD_GEN_CTX_000366_T1,manchego,hard,5.348,0.9308,34.63,31.77,24.97,2.25,204.9,0,8.0,vacuum,0.5,0.2,0.0,microbiological,clostridia,3.5,log CFU/g,0.57,0,enzyme,milk_addition,1,lysozyme,enzyme,165.4,mg/kg,220.0,synthetic_literature_constrained_v7,1.15,passed_v7_scientific_rules,V7|CLOSTRIDIA|CLOSTRIDIA_GRANA|HARD_SEMI_REVIEW,manchego,wheel_or_wedge,literature_supported_typical_form,0.9,spoilage_microbiology,0,log CFU/g,165.4,mg/kg,V7_HARD_GEN_CTX_000366,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_calibrated_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pubmed.ncbi.nlm.nih.gov/40912557/; https://pmc.ncbi.nlm.nih.gov/articles/PMC10177814/; https://pmc.ncbi.nlm.nih.gov/articles/PMC8469587/,"C. tyrobutyricum challenge in washed-curd cheese: no late-blowing defect at 8C; 3/6 strains caused defect at 15C during 160 d aging. | Clostridial spores and late blowing in Grana-type hard cheese; higher spore loads associated with defect after 7 months. | Review of hard/semi-hard cheese preservation: vacuum/MAP, fractionated forms, CO2 20-60% antimicrobial range, Parmigiano/Gouda vacuum portions about 10 weeks, Provolone MAP studies up to 280 days, natamycin surface use and preservation technologies.",V7_EVIDENCE_CONSTRAINED_2026-08-24,hard,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00001463,V7_HARD_GEN_CTX_000366,V7_HARD_GEN_CTX_000366_T2,manchego,hard,5.348,0.9308,34.63,31.77,24.97,2.25,204.9,0,8.0,vacuum,0.5,0.2,0.0,microbiological,clostridia,3.5,log CFU/g,0.57,0,nitrate,milk_addition,1,potassium nitrate,nitrate,90.16,mg/kg,220.0,synthetic_literature_constrained_v7,1.15,passed_v7_scientific_rules,V7|CLOSTRIDIA|CLOSTRIDIA_GRANA|HARD_SEMI_REVIEW,manchego,wheel_or_wedge,literature_supported_typical_form,0.9,spoilage_microbiology,0,log CFU/g,90.16,mg/kg,V7_HARD_GEN_CTX_000366,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_calibrated_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pubmed.ncbi.nlm.nih.gov/40912557/; https://pmc.ncbi.nlm.nih.gov/articles/PMC10177814/; https://pmc.ncbi.nlm.nih.gov/articles/PMC8469587/,"C. tyrobutyricum challenge in washed-curd cheese: no late-blowing defect at 8C; 3/6 strains caused defect at 15C during 160 d aging. | Clostridial spores and late blowing in Grana-type hard cheese; higher spore loads associated with defect after 7 months. | Review of hard/semi-hard cheese preservation: vacuum/MAP, fractionated forms, CO2 20-60% antimicrobial range, Parmigiano/Gouda vacuum portions about 10 weeks, Provolone MAP studies up to 280 days, natamycin surface use and preservation technologies.",V7_EVIDENCE_CONSTRAINED_2026-08-24,hard,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00001464,V7_HARD_GEN_CTX_000366,V7_HARD_GEN_CTX_000366_T3,manchego,hard,5.348,0.9308,34.63,31.77,24.97,2.25,204.9,0,8.0,vacuum,0.5,0.2,0.0,microbiological,clostridia,3.5,log CFU/g,0.57,0,protective_culture,culture_inoculation,1,protective lactobacillus culture,protective_culture,6.0641,log CFU/g,220.0,synthetic_literature_constrained_v7,1.15,passed_v7_scientific_rules,V7|CLOSTRIDIA|CLOSTRIDIA_GRANA|HARD_SEMI_REVIEW,manchego,wheel_or_wedge,literature_supported_typical_form,0.9,spoilage_microbiology,0,log CFU/g,6.0641,log CFU/g,V7_HARD_GEN_CTX_000366,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_calibrated_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pubmed.ncbi.nlm.nih.gov/40912557/; https://pmc.ncbi.nlm.nih.gov/articles/PMC10177814/; https://pmc.ncbi.nlm.nih.gov/articles/PMC8469587/,"C. tyrobutyricum challenge in washed-curd cheese: no late-blowing defect at 8C; 3/6 strains caused defect at 15C during 160 d aging. | Clostridial spores and late blowing in Grana-type hard cheese; higher spore loads associated with defect after 7 months. | Review of hard/semi-hard cheese preservation: vacuum/MAP, fractionated forms, CO2 20-60% antimicrobial range, Parmigiano/Gouda vacuum portions about 10 weeks, Provolone MAP studies up to 280 days, natamycin surface use and preservation technologies.",V7_EVIDENCE_CONSTRAINED_2026-08-24,hard,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00001465,V7_HARD_GEN_CTX_000367,V7_HARD_GEN_CTX_000367_C,manchego,hard,5.387,0.9237,35.63,33.52,25.7,1.86,157.6,1,8.0,map_50co2_50n2,0.5,50.0,49.5,microbiological,total_viable_count,7.0,log CFU/g,3.04,1,none,none,0,none,none,0.0,none,62.48,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|HARD_SEMI_REVIEW,manchego,wheel_or_wedge,literature_supported_typical_form,0.9,spoilage_microbiology,0,log CFU/g,0.0,none,V7_HARD_GEN_CTX_000367,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC8469587/,"Review of hard/semi-hard cheese preservation: vacuum/MAP, fractionated forms, CO2 20-60% antimicrobial range, Parmigiano/Gouda vacuum portions about 10 weeks, Provolone MAP studies up to 280 days, natamycin surface use and preservation technologies.",V7_EVIDENCE_CONSTRAINED_2026-08-24,hard,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00001466,V7_HARD_GEN_CTX_000367,V7_HARD_GEN_CTX_000367_T1,manchego,hard,5.387,0.9237,35.63,33.52,25.7,1.86,157.6,1,8.0,map_50co2_50n2,0.5,50.0,49.5,microbiological,total_viable_count,7.0,log CFU/g,3.04,0,essential_oil,edible_coating,1,oregano essential oil,essential_oil,0.2177,% w/w,70.83,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|HARD_SEMI_REVIEW|PLANT_REVIEW,manchego,wheel_or_wedge,literature_supported_typical_form,0.9,spoilage_microbiology,0,log CFU/g,0.2177,% w/w,V7_HARD_GEN_CTX_000367,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC8469587/; https://pmc.ncbi.nlm.nih.gov/articles/PMC7223362/,"Review of hard/semi-hard cheese preservation: vacuum/MAP, fractionated forms, CO2 20-60% antimicrobial range, Parmigiano/Gouda vacuum portions about 10 weeks, Provolone MAP studies up to 280 days, natamycin surface use and preservation technologies. | Plant-preservative review: matrix-dependent EO effects; commonly effective food concentrations around 0.05-0.1%, with some cheese studies at 0.5-1.5%; high levels can cause sensory penalties.",V7_EVIDENCE_CONSTRAINED_2026-08-24,hard,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00001467,V7_HARD_GEN_CTX_000367,V7_HARD_GEN_CTX_000367_T2,manchego,hard,5.387,0.9237,35.63,33.52,25.7,1.86,157.6,1,8.0,map_50co2_50n2,0.5,50.0,49.5,microbiological,total_viable_count,7.0,log CFU/g,3.04,0,organic_acid,direct_addition,1,lactic acid,organic_acid,0.674,% w/w,66.47,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|HARD_SEMI_REVIEW,manchego,wheel_or_wedge,literature_supported_typical_form,0.9,spoilage_microbiology,0,log CFU/g,0.674,% w/w,V7_HARD_GEN_CTX_000367,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC8469587/,"Review of hard/semi-hard cheese preservation: vacuum/MAP, fractionated forms, CO2 20-60% antimicrobial range, Parmigiano/Gouda vacuum portions about 10 weeks, Provolone MAP studies up to 280 days, natamycin surface use and preservation technologies.",V7_EVIDENCE_CONSTRAINED_2026-08-24,hard,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00001468,V7_HARD_GEN_CTX_000367,V7_HARD_GEN_CTX_000367_T3,manchego,hard,5.387,0.9237,35.63,33.52,25.7,1.86,157.6,1,8.0,map_50co2_50n2,0.5,50.0,49.5,microbiological,total_viable_count,7.0,log CFU/g,3.04,0,coating,edible_coating,1,chitosan,biopolymer,1.4558,% w/v,77.28,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|HARD_SEMI_REVIEW,manchego,wheel_or_wedge,literature_supported_typical_form,0.9,spoilage_microbiology,0,log CFU/g,1.4558,% w/v,V7_HARD_GEN_CTX_000367,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC8469587/,"Review of hard/semi-hard cheese preservation: vacuum/MAP, fractionated forms, CO2 20-60% antimicrobial range, Parmigiano/Gouda vacuum portions about 10 weeks, Provolone MAP studies up to 280 days, natamycin surface use and preservation technologies.",V7_EVIDENCE_CONSTRAINED_2026-08-24,hard,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00001469,V7_HARD_GEN_CTX_000368,V7_HARD_GEN_CTX_000368_C,cheddar,hard,5.319,0.9263,36.51,33.29,24.61,2.08,261.9,1,4.0,sealed_high_barrier,20.9,0.04,79.06,chemical,oxidation_index,2.0,relative_index,0.18,1,none,none,0,none,none,0.0,none,32.64,synthetic_literature_constrained_v7,1.15,passed_v7_scientific_rules,V7|HARD_SEMI_REVIEW|SHRED_NAT,cheddar,shredded,literature_supported_typical_form,0.82,chemical_quality,0,relative_index,0.0,none,V7_HARD_GEN_CTX_000368,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_calibrated_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC8469587/; https://pubmed.ncbi.nlm.nih.gov/12929846/,"Review of hard/semi-hard cheese preservation: vacuum/MAP, fractionated forms, CO2 20-60% antimicrobial range, Parmigiano/Gouda vacuum portions about 10 weeks, Provolone MAP studies up to 280 days, natamycin surface use and preservation technologies. | Shredded Cheddar in MAP: natamycin 10-20 ppm suppressed visible mold; 20 ppm delayed visible mold up to about 30 d after opening.",V7_EVIDENCE_CONSTRAINED_2026-08-24,hard,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00001470,V7_HARD_GEN_CTX_000368,V7_HARD_GEN_CTX_000368_T1,cheddar,hard,5.319,0.9263,36.51,33.29,24.61,2.08,261.9,1,4.0,sealed_high_barrier,20.9,0.04,79.06,chemical,oxidation_index,2.0,relative_index,0.18,0,plant_extract,direct_addition,1,green tea extract,plant_extract,0.2207,% w/w,36.43,synthetic_literature_constrained_v7,1.15,passed_v7_scientific_rules,V7|HARD_SEMI_REVIEW|SHRED_NAT|PLANT_REVIEW,cheddar,shredded,literature_supported_typical_form,0.82,chemical_quality,0,relative_index,0.2207,% w/w,V7_HARD_GEN_CTX_000368,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_calibrated_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC8469587/; https://pubmed.ncbi.nlm.nih.gov/12929846/; https://pmc.ncbi.nlm.nih.gov/articles/PMC7223362/,"Review of hard/semi-hard cheese preservation: vacuum/MAP, fractionated forms, CO2 20-60% antimicrobial range, Parmigiano/Gouda vacuum portions about 10 weeks, Provolone MAP studies up to 280 days, natamycin surface use and preservation technologies. | Shredded Cheddar in MAP: natamycin 10-20 ppm suppressed visible mold; 20 ppm delayed visible mold up to about 30 d after opening. | Plant-preservative review: matrix-dependent EO effects; commonly effective food concentrations around 0.05-0.1%, with some cheese studies at 0.5-1.5%; high levels can cause sensory penalties.",V7_EVIDENCE_CONSTRAINED_2026-08-24,hard,0.86,quality/spoilage threshold from literature-constrained V7 rule
