row_id,context_id,formulation_id,food_matrix,cheese_category,matrix_ph,matrix_water_activity,matrix_moisture_pct,matrix_fat_pct,matrix_protein_pct,matrix_salt_pct,matrix_ripening_days,pasteurization_applied,storage_temperature_c,packaging_type,headspace_oxygen_pct,headspace_co2_pct,headspace_n2_pct,indicator_group,indicator_type,indicator_threshold,indicator_unit,initial_indicator_value,is_control,treatment_type,application_method,ingredient_count,primary_ingredient_name,primary_ingredient_family,primary_concentration,primary_concentration_unit,shelf_life_days,data_origin,training_weight,quality_flag,source_rule_id,base_cheese_name,physical_form,physical_form_source,physical_form_confidence,endpoint_role,is_pathogen_indicator,canonical_indicator_unit,canonical_concentration_value,canonical_concentration_unit,split_group,shelf_life_days_v4_original,target_recalibration_factor,target_recalibration_note,model_task,is_challenge_test,initial_inoculum_log_cfu_g,target_is_lower_bound,growth_support,physical_form_observed,evidence_class,observed_fields,source_url,source_note,generation_rule_version,routing_category,matrix_profile_confidence,endpoint_threshold_basis
V7ROW_00012242,V7_SEMI_HARD_GEN_CTX_000761,V7_SEMI_HARD_GEN_CTX_000761_T1,colby,semi_hard,5.232,0.9536,40.16,29.8,22.37,2.0,64.8,1,2.0,map_30co2_70n2,0.5,30.0,69.5,chemical,oxidation_index,2.0,relative_index,0.34,0,essential_oil,edible_coating,1,thyme essential oil,essential_oil,0.2472,% w/w,99.57,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|HARD_SEMI_REVIEW|PLANT_REVIEW,colby,block,literature_supported_typical_form,0.88,chemical_quality,0,relative_index,0.2472,% w/w,V7_SEMI_HARD_GEN_CTX_000761,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC8469587/; https://pmc.ncbi.nlm.nih.gov/articles/PMC7223362/,"Review of hard/semi-hard cheese preservation: vacuum/MAP, fractionated forms, CO2 20-60% antimicrobial range, Parmigiano/Gouda vacuum portions about 10 weeks, Provolone MAP studies up to 280 days, natamycin surface use and preservation technologies. | Plant-preservative review: matrix-dependent EO effects; commonly effective food concentrations around 0.05-0.1%, with some cheese studies at 0.5-1.5%; high levels can cause sensory penalties.",V7_EVIDENCE_CONSTRAINED_2026-08-24,semi_hard,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00012243,V7_SEMI_HARD_GEN_CTX_000761,V7_SEMI_HARD_GEN_CTX_000761_T2,colby,semi_hard,5.232,0.9536,40.16,29.8,22.37,2.0,64.8,1,2.0,map_30co2_70n2,0.5,30.0,69.5,chemical,oxidation_index,2.0,relative_index,0.34,0,plant_extract,direct_addition,1,green tea extract,plant_extract,0.3909,% w/w,99.66,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|HARD_SEMI_REVIEW|PLANT_REVIEW,colby,block,literature_supported_typical_form,0.88,chemical_quality,0,relative_index,0.3909,% w/w,V7_SEMI_HARD_GEN_CTX_000761,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC8469587/; https://pmc.ncbi.nlm.nih.gov/articles/PMC7223362/,"Review of hard/semi-hard cheese preservation: vacuum/MAP, fractionated forms, CO2 20-60% antimicrobial range, Parmigiano/Gouda vacuum portions about 10 weeks, Provolone MAP studies up to 280 days, natamycin surface use and preservation technologies. | Plant-preservative review: matrix-dependent EO effects; commonly effective food concentrations around 0.05-0.1%, with some cheese studies at 0.5-1.5%; high levels can cause sensory penalties.",V7_EVIDENCE_CONSTRAINED_2026-08-24,semi_hard,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00012244,V7_SEMI_HARD_GEN_CTX_000761,V7_SEMI_HARD_GEN_CTX_000761_T3,colby,semi_hard,5.232,0.9536,40.16,29.8,22.37,2.0,64.8,1,2.0,map_30co2_70n2,0.5,30.0,69.5,chemical,oxidation_index,2.0,relative_index,0.34,0,plant_extract,edible_coating,1,grape seed extract,plant_extract,0.2464,% w/w,91.03,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|HARD_SEMI_REVIEW|PLANT_REVIEW,colby,block,literature_supported_typical_form,0.88,chemical_quality,0,relative_index,0.2464,% w/w,V7_SEMI_HARD_GEN_CTX_000761,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC8469587/; https://pmc.ncbi.nlm.nih.gov/articles/PMC7223362/,"Review of hard/semi-hard cheese preservation: vacuum/MAP, fractionated forms, CO2 20-60% antimicrobial range, Parmigiano/Gouda vacuum portions about 10 weeks, Provolone MAP studies up to 280 days, natamycin surface use and preservation technologies. | Plant-preservative review: matrix-dependent EO effects; commonly effective food concentrations around 0.05-0.1%, with some cheese studies at 0.5-1.5%; high levels can cause sensory penalties.",V7_EVIDENCE_CONSTRAINED_2026-08-24,semi_hard,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00012245,V7_SEMI_HARD_GEN_CTX_000762,V7_SEMI_HARD_GEN_CTX_000762_C,colby,semi_hard,5.234,0.9559,40.94,31.35,24.12,1.98,81.7,1,4.0,map_30co2_70n2,0.5,30.0,69.5,chemical,oxidation_index,2.0,relative_index,0.25,1,none,none,0,none,none,0.0,none,40.84,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|HARD_SEMI_REVIEW,colby,sliced,literature_supported_typical_form,0.82,chemical_quality,0,relative_index,0.0,none,V7_SEMI_HARD_GEN_CTX_000762,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC8469587/,"Review of hard/semi-hard cheese preservation: vacuum/MAP, fractionated forms, CO2 20-60% antimicrobial range, Parmigiano/Gouda vacuum portions about 10 weeks, Provolone MAP studies up to 280 days, natamycin surface use and preservation technologies.",V7_EVIDENCE_CONSTRAINED_2026-08-24,semi_hard,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00012246,V7_SEMI_HARD_GEN_CTX_000762,V7_SEMI_HARD_GEN_CTX_000762_T1,colby,semi_hard,5.234,0.9559,40.94,31.35,24.12,1.98,81.7,1,4.0,map_30co2_70n2,0.5,30.0,69.5,chemical,oxidation_index,2.0,relative_index,0.25,0,plant_extract,direct_addition,1,rosemary extract,plant_extract,0.3176,% w/w,47.54,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|HARD_SEMI_REVIEW|PLANT_REVIEW,colby,sliced,literature_supported_typical_form,0.82,chemical_quality,0,relative_index,0.3176,% w/w,V7_SEMI_HARD_GEN_CTX_000762,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC8469587/; https://pmc.ncbi.nlm.nih.gov/articles/PMC7223362/,"Review of hard/semi-hard cheese preservation: vacuum/MAP, fractionated forms, CO2 20-60% antimicrobial range, Parmigiano/Gouda vacuum portions about 10 weeks, Provolone MAP studies up to 280 days, natamycin surface use and preservation technologies. | Plant-preservative review: matrix-dependent EO effects; commonly effective food concentrations around 0.05-0.1%, with some cheese studies at 0.5-1.5%; high levels can cause sensory penalties.",V7_EVIDENCE_CONSTRAINED_2026-08-24,semi_hard,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00012247,V7_SEMI_HARD_GEN_CTX_000762,V7_SEMI_HARD_GEN_CTX_000762_T2,colby,semi_hard,5.234,0.9559,40.94,31.35,24.12,1.98,81.7,1,4.0,map_30co2_70n2,0.5,30.0,69.5,chemical,oxidation_index,2.0,relative_index,0.25,0,plant_extract,edible_coating,1,green tea extract,plant_extract,0.1158,% w/w,46.16,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|HARD_SEMI_REVIEW|PLANT_REVIEW,colby,sliced,literature_supported_typical_form,0.82,chemical_quality,0,relative_index,0.1158,% w/w,V7_SEMI_HARD_GEN_CTX_000762,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC8469587/; https://pmc.ncbi.nlm.nih.gov/articles/PMC7223362/,"Review of hard/semi-hard cheese preservation: vacuum/MAP, fractionated forms, CO2 20-60% antimicrobial range, Parmigiano/Gouda vacuum portions about 10 weeks, Provolone MAP studies up to 280 days, natamycin surface use and preservation technologies. | Plant-preservative review: matrix-dependent EO effects; commonly effective food concentrations around 0.05-0.1%, with some cheese studies at 0.5-1.5%; high levels can cause sensory penalties.",V7_EVIDENCE_CONSTRAINED_2026-08-24,semi_hard,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00012248,V7_SEMI_HARD_GEN_CTX_000762,V7_SEMI_HARD_GEN_CTX_000762_T3,colby,semi_hard,5.234,0.9559,40.94,31.35,24.12,1.98,81.7,1,4.0,map_30co2_70n2,0.5,30.0,69.5,chemical,oxidation_index,2.0,relative_index,0.25,0,essential_oil,direct_addition,1,oregano essential oil,essential_oil,0.5407,% w/w,46.56,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|HARD_SEMI_REVIEW|PLANT_REVIEW,colby,sliced,literature_supported_typical_form,0.82,chemical_quality,0,relative_index,0.5407,% w/w,V7_SEMI_HARD_GEN_CTX_000762,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC8469587/; https://pmc.ncbi.nlm.nih.gov/articles/PMC7223362/,"Review of hard/semi-hard cheese preservation: vacuum/MAP, fractionated forms, CO2 20-60% antimicrobial range, Parmigiano/Gouda vacuum portions about 10 weeks, Provolone MAP studies up to 280 days, natamycin surface use and preservation technologies. | Plant-preservative review: matrix-dependent EO effects; commonly effective food concentrations around 0.05-0.1%, with some cheese studies at 0.5-1.5%; high levels can cause sensory penalties.",V7_EVIDENCE_CONSTRAINED_2026-08-24,semi_hard,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00012249,V7_SEMI_HARD_GEN_CTX_000763,V7_SEMI_HARD_GEN_CTX_000763_C,monterey jack,semi_hard,5.346,0.959,42.27,30.34,21.46,1.66,66.1,1,2.0,map_50co2_50n2,0.5,50.0,49.5,chemical,oxidation_index,2.0,relative_index,0.22,1,none,none,0,none,none,0.0,none,50.69,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|HARD_SEMI_REVIEW,monterey jack,sliced,literature_supported_typical_form,0.82,chemical_quality,0,relative_index,0.0,none,V7_SEMI_HARD_GEN_CTX_000763,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC8469587/,"Review of hard/semi-hard cheese preservation: vacuum/MAP, fractionated forms, CO2 20-60% antimicrobial range, Parmigiano/Gouda vacuum portions about 10 weeks, Provolone MAP studies up to 280 days, natamycin surface use and preservation technologies.",V7_EVIDENCE_CONSTRAINED_2026-08-24,semi_hard,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00012250,V7_SEMI_HARD_GEN_CTX_000763,V7_SEMI_HARD_GEN_CTX_000763_T1,monterey jack,semi_hard,5.346,0.959,42.27,30.34,21.46,1.66,66.1,1,2.0,map_50co2_50n2,0.5,50.0,49.5,chemical,oxidation_index,2.0,relative_index,0.22,0,plant_extract,direct_addition,1,rosemary extract,plant_extract,0.122,% w/w,56.35,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|HARD_SEMI_REVIEW|PLANT_REVIEW,monterey jack,sliced,literature_supported_typical_form,0.82,chemical_quality,0,relative_index,0.122,% w/w,V7_SEMI_HARD_GEN_CTX_000763,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC8469587/; https://pmc.ncbi.nlm.nih.gov/articles/PMC7223362/,"Review of hard/semi-hard cheese preservation: vacuum/MAP, fractionated forms, CO2 20-60% antimicrobial range, Parmigiano/Gouda vacuum portions about 10 weeks, Provolone MAP studies up to 280 days, natamycin surface use and preservation technologies. | Plant-preservative review: matrix-dependent EO effects; commonly effective food concentrations around 0.05-0.1%, with some cheese studies at 0.5-1.5%; high levels can cause sensory penalties.",V7_EVIDENCE_CONSTRAINED_2026-08-24,semi_hard,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00012251,V7_SEMI_HARD_GEN_CTX_000763,V7_SEMI_HARD_GEN_CTX_000763_T2,monterey jack,semi_hard,5.346,0.959,42.27,30.34,21.46,1.66,66.1,1,2.0,map_50co2_50n2,0.5,50.0,49.5,chemical,oxidation_index,2.0,relative_index,0.22,0,essential_oil,edible_coating,1,oregano essential oil,essential_oil,0.2563,% w/w,57.26,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|HARD_SEMI_REVIEW|PLANT_REVIEW,monterey jack,sliced,literature_supported_typical_form,0.82,chemical_quality,0,relative_index,0.2563,% w/w,V7_SEMI_HARD_GEN_CTX_000763,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC8469587/; https://pmc.ncbi.nlm.nih.gov/articles/PMC7223362/,"Review of hard/semi-hard cheese preservation: vacuum/MAP, fractionated forms, CO2 20-60% antimicrobial range, Parmigiano/Gouda vacuum portions about 10 weeks, Provolone MAP studies up to 280 days, natamycin surface use and preservation technologies. | Plant-preservative review: matrix-dependent EO effects; commonly effective food concentrations around 0.05-0.1%, with some cheese studies at 0.5-1.5%; high levels can cause sensory penalties.",V7_EVIDENCE_CONSTRAINED_2026-08-24,semi_hard,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00012252,V7_SEMI_HARD_GEN_CTX_000763,V7_SEMI_HARD_GEN_CTX_000763_T3,monterey jack,semi_hard,5.346,0.959,42.27,30.34,21.46,1.66,66.1,1,2.0,map_50co2_50n2,0.5,50.0,49.5,chemical,oxidation_index,2.0,relative_index,0.22,0,plant_extract,edible_coating,1,grape seed extract,plant_extract,0.2436,% w/w,59.08,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|HARD_SEMI_REVIEW|PLANT_REVIEW,monterey jack,sliced,literature_supported_typical_form,0.82,chemical_quality,0,relative_index,0.2436,% w/w,V7_SEMI_HARD_GEN_CTX_000763,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC8469587/; https://pmc.ncbi.nlm.nih.gov/articles/PMC7223362/,"Review of hard/semi-hard cheese preservation: vacuum/MAP, fractionated forms, CO2 20-60% antimicrobial range, Parmigiano/Gouda vacuum portions about 10 weeks, Provolone MAP studies up to 280 days, natamycin surface use and preservation technologies. | Plant-preservative review: matrix-dependent EO effects; commonly effective food concentrations around 0.05-0.1%, with some cheese studies at 0.5-1.5%; high levels can cause sensory penalties.",V7_EVIDENCE_CONSTRAINED_2026-08-24,semi_hard,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00012253,V7_SEMI_HARD_GEN_CTX_000764,V7_SEMI_HARD_GEN_CTX_000764_C,havarti,semi_hard,5.413,0.9629,43.93,29.11,21.79,1.67,45.1,1,2.0,map_50co2_50n2,0.5,50.0,49.5,sensory,sensory_acceptability,5.0,score/9,8.7,1,none,none,0,none,none,0.0,none,65.4,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|HARD_SEMI_REVIEW,havarti,block,literature_supported_typical_form,0.88,sensory_quality,0,score/9,0.0,none,V7_SEMI_HARD_GEN_CTX_000764,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC8469587/,"Review of hard/semi-hard cheese preservation: vacuum/MAP, fractionated forms, CO2 20-60% antimicrobial range, Parmigiano/Gouda vacuum portions about 10 weeks, Provolone MAP studies up to 280 days, natamycin surface use and preservation technologies.",V7_EVIDENCE_CONSTRAINED_2026-08-24,semi_hard,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00012254,V7_SEMI_HARD_GEN_CTX_000764,V7_SEMI_HARD_GEN_CTX_000764_T1,havarti,semi_hard,5.413,0.9629,43.93,29.11,21.79,1.67,45.1,1,2.0,map_50co2_50n2,0.5,50.0,49.5,sensory,sensory_acceptability,5.0,score/9,8.7,0,essential_oil,edible_coating,1,clove essential oil,essential_oil,0.1067,% w/w,64.6,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|HARD_SEMI_REVIEW|PLANT_REVIEW,havarti,block,literature_supported_typical_form,0.88,sensory_quality,0,score/9,0.1067,% w/w,V7_SEMI_HARD_GEN_CTX_000764,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC8469587/; https://pmc.ncbi.nlm.nih.gov/articles/PMC7223362/,"Review of hard/semi-hard cheese preservation: vacuum/MAP, fractionated forms, CO2 20-60% antimicrobial range, Parmigiano/Gouda vacuum portions about 10 weeks, Provolone MAP studies up to 280 days, natamycin surface use and preservation technologies. | Plant-preservative review: matrix-dependent EO effects; commonly effective food concentrations around 0.05-0.1%, with some cheese studies at 0.5-1.5%; high levels can cause sensory penalties.",V7_EVIDENCE_CONSTRAINED_2026-08-24,semi_hard,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00012255,V7_SEMI_HARD_GEN_CTX_000764,V7_SEMI_HARD_GEN_CTX_000764_T2,havarti,semi_hard,5.413,0.9629,43.93,29.11,21.79,1.67,45.1,1,2.0,map_50co2_50n2,0.5,50.0,49.5,sensory,sensory_acceptability,5.0,score/9,8.7,0,plant_extract,direct_addition,1,rosemary extract,plant_extract,0.2589,% w/w,74.3,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|HARD_SEMI_REVIEW|PLANT_REVIEW,havarti,block,literature_supported_typical_form,0.88,sensory_quality,0,score/9,0.2589,% w/w,V7_SEMI_HARD_GEN_CTX_000764,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC8469587/; https://pmc.ncbi.nlm.nih.gov/articles/PMC7223362/,"Review of hard/semi-hard cheese preservation: vacuum/MAP, fractionated forms, CO2 20-60% antimicrobial range, Parmigiano/Gouda vacuum portions about 10 weeks, Provolone MAP studies up to 280 days, natamycin surface use and preservation technologies. | Plant-preservative review: matrix-dependent EO effects; commonly effective food concentrations around 0.05-0.1%, with some cheese studies at 0.5-1.5%; high levels can cause sensory penalties.",V7_EVIDENCE_CONSTRAINED_2026-08-24,semi_hard,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00012256,V7_SEMI_HARD_GEN_CTX_000764,V7_SEMI_HARD_GEN_CTX_000764_T3,havarti,semi_hard,5.413,0.9629,43.93,29.11,21.79,1.67,45.1,1,2.0,map_50co2_50n2,0.5,50.0,49.5,sensory,sensory_acceptability,5.0,score/9,8.7,0,plant_extract,edible_coating,1,green tea extract,plant_extract,0.2158,% w/w,74.74,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|HARD_SEMI_REVIEW|PLANT_REVIEW,havarti,block,literature_supported_typical_form,0.88,sensory_quality,0,score/9,0.2158,% w/w,V7_SEMI_HARD_GEN_CTX_000764,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC8469587/; https://pmc.ncbi.nlm.nih.gov/articles/PMC7223362/,"Review of hard/semi-hard cheese preservation: vacuum/MAP, fractionated forms, CO2 20-60% antimicrobial range, Parmigiano/Gouda vacuum portions about 10 weeks, Provolone MAP studies up to 280 days, natamycin surface use and preservation technologies. | Plant-preservative review: matrix-dependent EO effects; commonly effective food concentrations around 0.05-0.1%, with some cheese studies at 0.5-1.5%; high levels can cause sensory penalties.",V7_EVIDENCE_CONSTRAINED_2026-08-24,semi_hard,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00012257,V7_SEMI_HARD_GEN_CTX_000765,V7_SEMI_HARD_GEN_CTX_000765_C,colby,semi_hard,5.187,0.9637,40.57,30.66,23.01,1.96,67.5,1,10.0,map_30co2_70n2,0.5,30.0,69.5,microbiological,molds,4.0,log CFU/g,1.26,1,none,none,0,none,none,0.0,none,35.97,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|HARD_SEMI_REVIEW,colby,block,literature_supported_typical_form,0.88,spoilage_microbiology,0,log CFU/g,0.0,none,V7_SEMI_HARD_GEN_CTX_000765,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC8469587/,"Review of hard/semi-hard cheese preservation: vacuum/MAP, fractionated forms, CO2 20-60% antimicrobial range, Parmigiano/Gouda vacuum portions about 10 weeks, Provolone MAP studies up to 280 days, natamycin surface use and preservation technologies.",V7_EVIDENCE_CONSTRAINED_2026-08-24,semi_hard,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00012258,V7_SEMI_HARD_GEN_CTX_000765,V7_SEMI_HARD_GEN_CTX_000765_T1,colby,semi_hard,5.187,0.9637,40.57,30.66,23.01,1.96,67.5,1,10.0,map_30co2_70n2,0.5,30.0,69.5,microbiological,molds,4.0,log CFU/g,1.26,0,antifungal,direct_addition,1,calcium propionate,antifungal,0.1371,% w/w,40.83,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|HARD_SEMI_REVIEW,colby,block,literature_supported_typical_form,0.88,spoilage_microbiology,0,log CFU/g,0.1371,% w/w,V7_SEMI_HARD_GEN_CTX_000765,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC8469587/,"Review of hard/semi-hard cheese preservation: vacuum/MAP, fractionated forms, CO2 20-60% antimicrobial range, Parmigiano/Gouda vacuum portions about 10 weeks, Provolone MAP studies up to 280 days, natamycin surface use and preservation technologies.",V7_EVIDENCE_CONSTRAINED_2026-08-24,semi_hard,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00012259,V7_SEMI_HARD_GEN_CTX_000765,V7_SEMI_HARD_GEN_CTX_000765_T2,colby,semi_hard,5.187,0.9637,40.57,30.66,23.01,1.96,67.5,1,10.0,map_30co2_70n2,0.5,30.0,69.5,microbiological,molds,4.0,log CFU/g,1.26,0,antifungal,edible_coating,1,potassium sorbate,antifungal,0.1697,% w/w,42.33,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|HARD_SEMI_REVIEW,colby,block,literature_supported_typical_form,0.88,spoilage_microbiology,0,log CFU/g,0.1697,% w/w,V7_SEMI_HARD_GEN_CTX_000765,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC8469587/,"Review of hard/semi-hard cheese preservation: vacuum/MAP, fractionated forms, CO2 20-60% antimicrobial range, Parmigiano/Gouda vacuum portions about 10 weeks, Provolone MAP studies up to 280 days, natamycin surface use and preservation technologies.",V7_EVIDENCE_CONSTRAINED_2026-08-24,semi_hard,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00012260,V7_SEMI_HARD_GEN_CTX_000765,V7_SEMI_HARD_GEN_CTX_000765_T3,colby,semi_hard,5.187,0.9637,40.57,30.66,23.01,1.96,67.5,1,10.0,map_30co2_70n2,0.5,30.0,69.5,microbiological,molds,4.0,log CFU/g,1.26,0,essential_oil,direct_addition,1,oregano essential oil,essential_oil,0.1141,% w/w,42.94,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|HARD_SEMI_REVIEW|PLANT_REVIEW,colby,block,literature_supported_typical_form,0.88,spoilage_microbiology,0,log CFU/g,0.1141,% w/w,V7_SEMI_HARD_GEN_CTX_000765,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC8469587/; https://pmc.ncbi.nlm.nih.gov/articles/PMC7223362/,"Review of hard/semi-hard cheese preservation: vacuum/MAP, fractionated forms, CO2 20-60% antimicrobial range, Parmigiano/Gouda vacuum portions about 10 weeks, Provolone MAP studies up to 280 days, natamycin surface use and preservation technologies. | Plant-preservative review: matrix-dependent EO effects; commonly effective food concentrations around 0.05-0.1%, with some cheese studies at 0.5-1.5%; high levels can cause sensory penalties.",V7_EVIDENCE_CONSTRAINED_2026-08-24,semi_hard,0.86,quality/spoilage threshold from literature-constrained V7 rule
